"","1","2","3"
"2012",580.477499471812,477.869912247654,588.738492562827
"2013",599.541598443809,427.347114703637,880.762342080963
"2014",628.924628936721,524.093757425661,606.289043422996
"2015",657.421209966691,568.011026018007,899.572151710953
"2016",687.650431572395,645.066788386185,744.965575750767
"2017",719.205871831513,918.142334556903,915.363389734259
"2018",752.213821182774,676.660370718353,494.820908943775
"2019",786.73781405154,1069.81211730922,720.592015519751
"2020",822.845707396778,919.966302335611,867.118454235062
"2021",860.610985603809,1227.50616661299,933.451047006652
"2022",900.109494042619,1421.23615113376,1116.89932119189
"2023",941.420829569869,1360.65398752363,629.054934646509
"2024",984.62818497196,1665.52936630285,887.030063775312
"2025",1029.81858084995,1381.12376085592,577.738744055235
"2026",1077.08303060704,1271.08881112553,834.567437755052
"2027",1126.5167247722,2013.2009426582,745.752882791032
"2028",1178.21922278368,1588.62598313794,787.384012116497
"2029",1232.29465342985,1008.39136425368,723.791007681696
"2030",1288.85192458855,1279.0528157869,773.819396649685
"2031",1348.00494256152,1685.30667361093,958.160605071985
"2032",1409.87284148285,1378.02254767433,835.075399650564
"2033",1474.58022325478,1720.35167894664,1054.07443045592
"2034",1486.15191358618,1203.97862420214,825.224058468615
"2035",1486.15191358618,1579.2067362645,1170.13113131874
"2036",1486.15191358618,1396.66606707053,1324.23480422744
"2037",1486.15191358618,1592.90097455732,1070.164025912
"2038",1486.15191358618,1569.69268713416,919.001829864262
"2039",1486.15191358618,2079.45082215301,1786.01843797026
"2040",1486.15191358618,1307.92764742367,1074.92603685898
"2041",1486.15191358618,1664.88596249072,1354.24292764398
"2042",1486.15191358618,2668.63968752405,1321.93812881169
"2043",1486.15191358618,1717.15381728431,1381.35723648844
"2044",1486.15191358618,1187.19146299934,1478.06318840945
"2045",1486.15191358618,903.16442218898,2096.94673961579
"2046",1486.15191358618,1237.23927626058,2515.79154880334
"2047",1486.15191358618,1309.09250500362,1197.42550445553
"2048",1486.15191358618,1508.16370351225,1130.25453212842
"2049",1486.15191358618,1040.96193363717,1491.83126890578
"2050",1486.15191358618,1173.53123079905,1392.15332529487
"2051",1486.15191358618,1232.39831829772,1235.14685535222
"2052",1486.15191358618,1074.69135311236,1334.5826468322
"2053",1486.15191358618,1624.07451139606,917.976929520164
"2054",1486.15191358618,1641.38394337613,1284.51215718117
"2055",1486.15191358618,1890.47581786669,1101.41826115672
"2056",1486.15191358618,1581.41961767429,1295.67978616176
"2057",1486.15191358618,1250.18949540363,1722.00028532285
"2058",1486.15191358618,1938.45109250142,1721.79242318452
"2059",1486.15191358618,2163.48015831238,1660.07615335659
"2060",1486.15191358618,1034.82475622141,1240.32885168026
"2061",1486.15191358618,1048.77166228127,1272.64459718333
