"","1","2","3"
"2012",621.353737820811,509.995675336271,630.035873697836
"2013",658.949563166911,470.66063117618,971.729422106283
"2014",711.509668431331,606.743839807831,667.894259646695
"2015",759.906739571211,683.69987021708,1009.48084908134
"2016",807.611696429753,797.287826634664,831.786246255022
"2017",853.482300072559,1155.06838369393,1023.85393901791
"2018",897.197325644373,830.649478697237,543.658989821293
"2019",938.447602309854,1317.30888928681,817.558983277526
"2020",977.007638569705,1092.03662115836,1003.95091443813
"2021",1012.74281259142,1419.72184127379,1071.22958045762
"2022",1045.59610715294,1565.48049453075,1259.01390279535
"2023",1075.57980377683,1393.16355776827,677.85583219277
"2024",1102.76321141484,1615.42923460773,973.556944483908
"2025",1127.2603399192,1357.19234369649,630.372494143167
"2026",1149.21795517539,1218.83235853322,931.795253420957
"2027",1168.80475353788,1816.67017308646,835.608294709937
"2028",1186.20203505431,1568.42477145152,883.502026178261
"2029",1201.59602975382,1039.78084488035,812.761954633139
"2030",1215.17186322351,1162.91563003813,874.639706291832
"2031",1227.10903454174,1543.20140951181,1089.0911818881
"2032",1237.57821636383,1231.15760986134,930.664720290209
"2033",1246.73916088044,1550.80911384344,1166.97274664563
"2034",1254.73949538691,1120.46249175962,887.975273077552
"2035",1261.7142074772,1394.47603680983,1256.13714523511
"2036",1267.78564481354,1220.77221110418,1379.61914785177
"2037",1273.06388261694,1383.86428920695,1053.73179811461
"2038",1277.64733994513,1387.50820927571,882.558091485912
"2039",1281.62355141329,1900.78467122265,1729.09798828583
"2040",1285.07002325442,1351.7671431364,961.958234872481
"2041",1288.05512120015,1688.97678369621,1188.79331877453
"2042",1290.63895270252,2715.57585590584,1131.63155819251
"2043",1292.87421786258,2159.68604084067,1147.90759580463
"2044",1294.8070125317,1569.00333148758,1195.44146698831
"2045",1296.47757387575,1052.30015112171,1696.59639944036
"2046",1297.92096368325,1395.59767084691,2376.9132905606
"2047",1299.16768824631,1419.32319317422,1407.76195202439
"2048",1300.24425607908,1540.58830995869,1267.89627435592
"2049",1301.17367633473,995.059924152401,1477.53742903405
"2050",1301.9759017558,1099.4308844734,1333.65298850046
"2051",1302.66822051537,1134.45844778433,1134.87559160071
"2052",1303.26560150967,960.026987980399,1182.38312348905
"2053",1303.78099764602,1442.28521601825,786.58589739724
"2054",1304.22561150737,1386.5858482804,1109.86672655351
"2055",1304.60912752244,1715.85706110634,934.66651891956
"2056",1304.93991446558,1574.06320346939,1089.47596948147
"2057",1305.22520178286,1280.96322802444,1426.91150898837
"2058",1305.47123290876,1849.60581274213,1446.31889708382
"2059",1305.68339841374,2212.93516277163,1531.36742988189
"2060",1305.8663515157,1215.87925483772,1193.27691192141
"2061",1306.02410820212,1111.89539179735,1151.51478105437
